"t1","t2","t3","t4","CF12_34","CF13_24","CF14_23","ngenes"
"Dic586","Dpa2511","ECH3937","GBAG",0.04878048780487805,0.8902439024390244,0.06097560975609756,164
"Dic586","Dpa2511","ECH3937","GCDA",0.058823529411764705,0.8764705882352941,0.06470588235294118,170
"Dic586","Dpa2511","ECH3937","Pae1",0.05660377358490566,0.9056603773584906,0.03773584905660377,106
"Dic586","Dpa2511","ECH3937","PcaPC1",0.028846153846153848,0.9134615384615384,0.057692307692307696,104
"Dic586","Dpa2511","ECH3937","PcaPCC21",0.07608695652173914,0.8478260869565217,0.07608695652173914,92
"Dic586","Dpa2511","ECH3937","PectoSCC3193",0.060240963855421686,0.9036144578313253,0.03614457831325301,83
"Dic586","Dpa2511","ECH3937","PstDC3000",0.05660377358490566,0.9056603773584906,0.03773584905660377,106
"Dic586","Dpa2511","ECH3937","Pwa43316",0.041666666666666664,0.9166666666666666,0.041666666666666664,72
"Dic586","Dpa2511","ECH3937","SCRI1043",0.05555555555555555,0.8888888888888888,0.05555555555555555,90
"Dic586","Dpa2511","ECH3937","VFI114",0.03076923076923077,0.8923076923076924,0.07692307692307693,130
"Dic586","Dpa2511","ECH3937","VchN16961",0.02564102564102564,0.9145299145299145,0.05982905982905983,117
"Dic586","Dpa2511","ECH3937","WPP1692",0.06329113924050633,0.8987341772151899,0.0379746835443038,79
"Dic586","Dpa2511","GBAG","GCDA",0.9877300613496932,0.006134969325153374,0.006134969325153374,326
"Dic586","Dpa2511","GBAG","Pae1",0.945273631840796,0.01990049751243781,0.03482587064676617,201
"Dic586","Dpa2511","GBAG","PcaPC1",0.9120879120879121,0.03296703296703297,0.054945054945054944,182
"Dic586","Dpa2511","GBAG","PcaPCC21",0.90625,0.04375,0.05,160
"Dic586","Dpa2511","GBAG","PectoSCC3193",0.9064327485380117,0.04678362573099415,0.04678362573099415,171
"Dic586","Dpa2511","GBAG","PstDC3000",0.9625668449197861,0.0213903743315508,0.016042780748663103,187
"Dic586","Dpa2511","GBAG","Pwa43316",0.9226190476190477,0.03571428571428571,0.041666666666666664,168
"Dic586","Dpa2511","GBAG","SCRI1043",0.9310344827586207,0.028735632183908046,0.040229885057471264,174
"Dic586","Dpa2511","GBAG","VFI114",0.9537815126050421,0.02100840336134454,0.025210084033613446,238
"Dic586","Dpa2511","GBAG","VchN16961",0.9612068965517241,0.021551724137931036,0.017241379310344827,232
"Dic586","Dpa2511","GBAG","WPP1692",0.9080459770114943,0.04597701149425287,0.04597701149425287,174
"Dic586","Dpa2511","GCDA","Pae1",0.9329896907216495,0.02577319587628866,0.041237113402061855,194
"Dic586","Dpa2511","GCDA","PcaPC1",0.9157894736842105,0.031578947368421054,0.05263157894736842,190
"Dic586","Dpa2511","GCDA","PcaPCC21",0.9,0.04375,0.05625,160
"Dic586","Dpa2511","GCDA","PectoSCC3193",0.9230769230769231,0.029585798816568046,0.047337278106508875,169
"Dic586","Dpa2511","GCDA","PstDC3000",0.9625668449197861,0.016042780748663103,0.0213903743315508,187
"Dic586","Dpa2511","GCDA","Pwa43316",0.9281437125748503,0.03592814371257485,0.03592814371257485,167
"Dic586","Dpa2511","GCDA","SCRI1043",0.9195402298850575,0.022988505747126436,0.05747126436781609,174
"Dic586","Dpa2511","GCDA","VFI114",0.9497907949790795,0.02092050209205021,0.029288702928870293,239
"Dic586","Dpa2511","GCDA","VchN16961",0.9567099567099567,0.017316017316017316,0.025974025974025976,231
"Dic586","Dpa2511","GCDA","WPP1692",0.9122807017543859,0.03508771929824561,0.05263157894736842,171
"Dic586","Dpa2511","Pae1","PcaPC1",0.8938053097345132,0.04424778761061947,0.061946902654867256,113
"Dic586","Dpa2511","Pae1","PcaPCC21",0.9117647058823529,0.0392156862745098,0.049019607843137254,102
"Dic586","Dpa2511","Pae1","PectoSCC3193",0.94,0.02,0.04,100
"Dic586","Dpa2511","Pae1","PstDC3000",1.0,0.0,0.0,140
"Dic586","Dpa2511","Pae1","Pwa43316",0.9326923076923077,0.028846153846153848,0.038461538461538464,104
"Dic586","Dpa2511","Pae1","SCRI1043",0.9272727272727272,0.02727272727272727,0.045454545454545456,110
"Dic586","Dpa2511","Pae1","VFI114",0.9933774834437086,0.0,0.006622516556291391,151
"Dic586","Dpa2511","Pae1","VchN16961",0.9930555555555556,0.0,0.006944444444444444,144
"Dic586","Dpa2511","Pae1","WPP1692",0.9038461538461539,0.038461538461538464,0.057692307692307696,104
"Dic586","Dpa2511","PcaPC1","PcaPCC21",1.0,0.0,0.0,90
"Dic586","Dpa2511","PcaPC1","PectoSCC3193",0.9886363636363636,0.011363636363636364,0.0,88
"Dic586","Dpa2511","PcaPC1","PstDC3000",0.9238095238095239,0.047619047619047616,0.02857142857142857,105
"Dic586","Dpa2511","PcaPC1","Pwa43316",1.0,0.0,0.0,73
"Dic586","Dpa2511","PcaPC1","SCRI1043",1.0,0.0,0.0,93
"Dic586","Dpa2511","PcaPC1","VFI114",0.917910447761194,0.05223880597014925,0.029850746268656716,134
"Dic586","Dpa2511","PcaPC1","VchN16961",0.9159663865546218,0.04201680672268908,0.04201680672268908,119
"Dic586","Dpa2511","PcaPC1","WPP1692",1.0,0.0,0.0,83
"Dic586","Dpa2511","PcaPCC21","PectoSCC3193",1.0,0.0,0.0,80
"Dic586","Dpa2511","PcaPCC21","PstDC3000",0.9042553191489362,0.07446808510638298,0.02127659574468085,94
"Dic586","Dpa2511","PcaPCC21","Pwa43316",1.0,0.0,0.0,70
"Dic586","Dpa2511","PcaPCC21","SCRI1043",1.0,0.0,0.0,84
"Dic586","Dpa2511","PcaPCC21","VFI114",0.8879310344827587,0.05172413793103448,0.0603448275862069,116
"Dic586","Dpa2511","PcaPCC21","VchN16961",0.8761904761904762,0.05714285714285714,0.06666666666666667,105
"Dic586","Dpa2511","PcaPCC21","WPP1692",1.0,0.0,0.0,75
"Dic586","Dpa2511","PectoSCC3193","PstDC3000",0.9550561797752809,0.0449438202247191,0.0,89
"Dic586","Dpa2511","PectoSCC3193","Pwa43316",1.0,0.0,0.0,77
"Dic586","Dpa2511","PectoSCC3193","SCRI1043",1.0,0.0,0.0,77
"Dic586","Dpa2511","PectoSCC3193","VFI114",0.9016393442622951,0.04918032786885246,0.04918032786885246,122
"Dic586","Dpa2511","PectoSCC3193","VchN16961",0.9296875,0.0234375,0.046875,128
"Dic586","Dpa2511","PectoSCC3193","WPP1692",1.0,0.0,0.0,83
"Dic586","Dpa2511","PstDC3000","Pwa43316",0.9042553191489362,0.031914893617021274,0.06382978723404255,94
"Dic586","Dpa2511","PstDC3000","SCRI1043",0.9191919191919192,0.010101010101010102,0.0707070707070707,99
"Dic586","Dpa2511","PstDC3000","VFI114",0.9784172661870504,0.007194244604316547,0.014388489208633094,139
"Dic586","Dpa2511","PstDC3000","VchN16961",0.9763779527559056,0.007874015748031496,0.015748031496062992,127
"Dic586","Dpa2511","PstDC3000","WPP1692",0.9183673469387755,0.04081632653061224,0.04081632653061224,98
"Dic586","Dpa2511","Pwa43316","SCRI1043",1.0,0.0,0.0,81
"Dic586","Dpa2511","Pwa43316","VFI114",0.9327731092436975,0.03361344537815126,0.03361344537815126,119
"Dic586","Dpa2511","Pwa43316","VchN16961",0.925,0.03333333333333333,0.041666666666666664,120
"Dic586","Dpa2511","Pwa43316","WPP1692",1.0,0.0,0.0,75
"Dic586","Dpa2511","SCRI1043","VFI114",0.8976377952755905,0.06299212598425197,0.03937007874015748,127
"Dic586","Dpa2511","SCRI1043","VchN16961",0.8943089430894309,0.056910569105691054,0.04878048780487805,123
"Dic586","Dpa2511","SCRI1043","WPP1692",1.0,0.0,0.0,89
"Dic586","Dpa2511","VFI114","VchN16961",1.0,0.0,0.0,190
"Dic586","Dpa2511","VFI114","WPP1692",0.9344262295081968,0.02459016393442623,0.040983606557377046,122
"Dic586","Dpa2511","VchN16961","WPP1692",0.9206349206349206,0.03968253968253968,0.03968253968253968,126
"Dic586","DzeEch1591","ECH3937","GBAG",0.510752688172043,0.16666666666666666,0.3225806451612903,186
"Dic586","DzeEch1591","ECH3937","GCDA",0.5454545454545454,0.1657754010695187,0.2887700534759358,187
"Dic586","DzeEch1591","ECH3937","Pae1",0.5648148148148148,0.14814814814814814,0.28703703703703703,108
"Dic586","DzeEch1591","ECH3937","PcaPC1",0.5648148148148148,0.17592592592592593,0.25925925925925924,108
"Dic586","DzeEch1591","ECH3937","PcaPCC21",0.5670103092783505,0.1134020618556701,0.31958762886597936,97
"Dic586","DzeEch1591","ECH3937","PectoSCC3193",0.5612244897959183,0.17346938775510204,0.2653061224489796,98
"Dic586","DzeEch1591","ECH3937","PstDC3000",0.5445544554455446,0.1782178217821782,0.27722772277227725,101
"Dic586","DzeEch1591","ECH3937","Pwa43316",0.6046511627906976,0.13953488372093023,0.2558139534883721,86
"Dic586","DzeEch1591","ECH3937","SCRI1043",0.5142857142857142,0.17142857142857143,0.3142857142857143,105
"Dic586","DzeEch1591","ECH3937","VFI114",0.5357142857142857,0.17857142857142858,0.2857142857142857,140
"Dic586","DzeEch1591","ECH3937","VchN16961",0.5384615384615384,0.16153846153846155,0.3,130
"Dic586","DzeEch1591","ECH3937","WPP1692",0.569620253164557,0.11392405063291139,0.31645569620253167,79
"Dic586","DzeEch1591","GBAG","GCDA",0.9880239520958084,0.005988023952095809,0.005988023952095809,334
"Dic586","DzeEch1591","GBAG","Pae1",0.9788359788359788,0.015873015873015872,0.005291005291005291,189
"Dic586","DzeEch1591","GBAG","PcaPC1",0.983957219251337,0.0,0.016042780748663103,187
"Dic586","DzeEch1591","GBAG","PcaPCC21",0.9883040935672515,0.0,0.011695906432748537,171
"Dic586","DzeEch1591","GBAG","PectoSCC3193",0.9725274725274725,0.016483516483516484,0.01098901098901099,182
"Dic586","DzeEch1591","GBAG","PstDC3000",0.9888888888888889,0.005555555555555556,0.005555555555555556,180
"Dic586","DzeEch1591","GBAG","Pwa43316",0.9815950920245399,0.012269938650306749,0.006134969325153374,163
"Dic586","DzeEch1591","GBAG","SCRI1043",0.9893048128342246,0.0,0.0106951871657754,187
"Dic586","DzeEch1591","GBAG","VFI114",0.974025974025974,0.012987012987012988,0.012987012987012988,231
"Dic586","DzeEch1591","GBAG","VchN16961",0.9746835443037974,0.012658227848101266,0.012658227848101266,237
"Dic586","DzeEch1591","GBAG","WPP1692",0.9938271604938271,0.006172839506172839,0.0,162
"Dic586","DzeEch1591","GCDA","Pae1",0.9680851063829787,0.02127659574468085,0.010638297872340425,188
"Dic586","DzeEch1591","GCDA","PcaPC1",0.9838709677419355,0.005376344086021506,0.010752688172043012,186
"Dic586","DzeEch1591","GCDA","PcaPCC21",0.9770114942528736,0.011494252873563218,0.011494252873563218,174
"Dic586","DzeEch1591","GCDA","PectoSCC3193",0.9772727272727273,0.017045454545454544,0.005681818181818182,176
"Dic586","DzeEch1591","GCDA","PstDC3000",0.972972972972973,0.010810810810810811,0.016216216216216217,185
"Dic586","DzeEch1591","GCDA","Pwa43316",0.9818181818181818,0.01818181818181818,0.0,165
"Dic586","DzeEch1591","GCDA","SCRI1043",0.9736842105263158,0.010526315789473684,0.015789473684210527,190
"Dic586","DzeEch1591","GCDA","VFI114",0.9665271966527197,0.016736401673640166,0.016736401673640166,239
"Dic586","DzeEch1591","GCDA","VchN16961",0.9615384615384616,0.017094017094017096,0.021367521367521368,234
"Dic586","DzeEch1591","GCDA","WPP1692",0.99375,0.00625,0.0,160
"Dic586","DzeEch1591","Pae1","PcaPC1",0.981651376146789,0.0,0.01834862385321101,109
"Dic586","DzeEch1591","Pae1","PcaPCC21",0.9662921348314607,0.02247191011235955,0.011235955056179775,89
"Dic586","DzeEch1591","Pae1","PectoSCC3193",0.9797979797979798,0.010101010101010102,0.010101010101010102,99
"Dic586","DzeEch1591","Pae1","PstDC3000",1.0,0.0,0.0,138
"Dic586","DzeEch1591","Pae1","Pwa43316",0.9803921568627451,0.00980392156862745,0.00980392156862745,102
"Dic586","DzeEch1591","Pae1","SCRI1043",0.9636363636363636,0.01818181818181818,0.01818181818181818,110
"Dic586","DzeEch1591","Pae1","VFI114",0.9926470588235294,0.0,0.007352941176470588,136
"Dic586","DzeEch1591","Pae1","VchN16961",0.9922480620155039,0.0,0.007751937984496124,129
"Dic586","DzeEch1591","Pae1","WPP1692",0.9775280898876404,0.02247191011235955,0.0,89
"Dic586","DzeEch1591","PcaPC1","PcaPCC21",1.0,0.0,0.0,93
"Dic586","DzeEch1591","PcaPC1","PectoSCC3193",0.9886363636363636,0.011363636363636364,0.0,88
"Dic586","DzeEch1591","PcaPC1","PstDC3000",1.0,0.0,0.0,93
"Dic586","DzeEch1591","PcaPC1","Pwa43316",1.0,0.0,0.0,82
"Dic586","DzeEch1591","PcaPC1","SCRI1043",1.0,0.0,0.0,101
"Dic586","DzeEch1591","PcaPC1","VFI114",0.9776119402985075,0.022388059701492536,0.0,134
"Dic586","DzeEch1591","PcaPC1","VchN16961",0.975609756097561,0.024390243902439025,0.0,123
"Dic586","DzeEch1591","PcaPC1","WPP1692",1.0,0.0,0.0,73
"Dic586","DzeEch1591","PcaPCC21","PectoSCC3193",1.0,0.0,0.0,80
"Dic586","DzeEch1591","PcaPCC21","PstDC3000",0.9789473684210527,0.0,0.021052631578947368,95
"Dic586","DzeEch1591","PcaPCC21","Pwa43316",1.0,0.0,0.0,84
"Dic586","DzeEch1591","PcaPCC21","SCRI1043",1.0,0.0,0.0,89
"Dic586","DzeEch1591","PcaPCC21","VFI114",0.9694656488549618,0.007633587786259542,0.022900763358778626,131
"Dic586","DzeEch1591","PcaPCC21","VchN16961",0.9661016949152542,0.00847457627118644,0.025423728813559324,118
"Dic586","DzeEch1591","PcaPCC21","WPP1692",1.0,0.0,0.0,69
"Dic586","DzeEch1591","PectoSCC3193","PstDC3000",0.9772727272727273,0.0,0.022727272727272728,88
"Dic586","DzeEch1591","PectoSCC3193","Pwa43316",1.0,0.0,0.0,78
"Dic586","DzeEch1591","PectoSCC3193","SCRI1043",0.9886363636363636,0.0,0.011363636363636364,88
"Dic586","DzeEch1591","PectoSCC3193","VFI114",0.9663865546218487,0.008403361344537815,0.025210084033613446,119
"Dic586","DzeEch1591","PectoSCC3193","VchN16961",0.975609756097561,0.008130081300813009,0.016260162601626018,123
"Dic586","DzeEch1591","PectoSCC3193","WPP1692",1.0,0.0,0.0,79
"Dic586","DzeEch1591","PstDC3000","Pwa43316",0.9791666666666666,0.020833333333333332,0.0,96
"Dic586","DzeEch1591","PstDC3000","SCRI1043",0.9805825242718447,0.019417475728155338,0.0,103
"Dic586","DzeEch1591","PstDC3000","VFI114",0.992,0.0,0.008,125
"Dic586","DzeEch1591","PstDC3000","VchN16961",0.9917355371900827,0.0,0.008264462809917356,121
"Dic586","DzeEch1591","PstDC3000","WPP1692",0.975609756097561,0.024390243902439025,0.0,82
"Dic586","DzeEch1591","Pwa43316","SCRI1043",0.9882352941176471,0.0,0.011764705882352941,85
"Dic586","DzeEch1591","Pwa43316","VFI114",0.9545454545454546,0.00909090909090909,0.03636363636363636,110
"Dic586","DzeEch1591","Pwa43316","VchN16961",0.9754098360655737,0.0,0.02459016393442623,122
"Dic586","DzeEch1591","Pwa43316","WPP1692",1.0,0.0,0.0,68
"Dic586","DzeEch1591","SCRI1043","VFI114",0.953125,0.015625,0.03125,128
"Dic586","DzeEch1591","SCRI1043","VchN16961",0.9465648854961832,0.022900763358778626,0.030534351145038167,131
"Dic586","DzeEch1591","SCRI1043","WPP1692",1.0,0.0,0.0,85
"Dic586","DzeEch1591","VFI114","VchN16961",1.0,0.0,0.0,189
"Dic586","DzeEch1591","VFI114","WPP1692",0.981651376146789,0.01834862385321101,0.0,109
"Dic586","DzeEch1591","VchN16961","WPP1692",0.9834710743801653,0.01652892561983471,0.0,121
"Dic586","ECH3937","GBAG","GCDA",0.990625,0.00625,0.003125,320
"Dic586","ECH3937","GBAG","Pae1",0.9894736842105263,0.005263157894736842,0.005263157894736842,190
"Dic586","ECH3937","GBAG","PcaPC1",0.99,0.005,0.005,200
"Dic586","ECH3937","GBAG","PcaPCC21",0.9764705882352941,0.011764705882352941,0.011764705882352941,170
"Dic586","ECH3937","GBAG","PectoSCC3193",0.9880239520958084,0.0,0.011976047904191617,167
"Dic586","ECH3937","GBAG","PstDC3000",0.9945054945054945,0.005494505494505495,0.0,182
"Dic586","ECH3937","GBAG","Pwa43316",0.9933774834437086,0.006622516556291391,0.0,151
"Dic586","ECH3937","GBAG","SCRI1043",0.9826589595375722,0.011560693641618497,0.005780346820809248,173
"Dic586","ECH3937","GBAG","VFI114",0.9777777777777777,0.008888888888888889,0.013333333333333334,225
"Dic586","ECH3937","GBAG","VchN16961",0.9770642201834863,0.009174311926605505,0.013761467889908258,218
"Dic586","ECH3937","GBAG","WPP1692",0.9934640522875817,0.006535947712418301,0.0,153
"Dic586","ECH3937","GCDA","Pae1",0.9896373056994818,0.0,0.010362694300518135,193
"Dic586","ECH3937","GCDA","PcaPC1",0.9900497512437811,0.004975124378109453,0.004975124378109453,201
"Dic586","ECH3937","GCDA","PcaPCC21",0.9770114942528736,0.011494252873563218,0.011494252873563218,174
"Dic586","ECH3937","GCDA","PectoSCC3193",0.9940476190476191,0.0,0.005952380952380952,168
"Dic586","ECH3937","GCDA","PstDC3000",0.9894179894179894,0.0,0.010582010582010581,189
"Dic586","ECH3937","GCDA","Pwa43316",0.987012987012987,0.012987012987012988,0.0,154
"Dic586","ECH3937","GCDA","SCRI1043",0.9732620320855615,0.016042780748663103,0.0106951871657754,187
"Dic586","ECH3937","GCDA","VFI114",0.9783549783549783,0.004329004329004329,0.017316017316017316,231
"Dic586","ECH3937","GCDA","VchN16961",0.9683257918552036,0.00904977375565611,0.02262443438914027,221
"Dic586","ECH3937","GCDA","WPP1692",1.0,0.0,0.0,157
"Dic586","ECH3937","Pae1","PcaPC1",0.9911504424778761,0.008849557522123894,0.0,113
"Dic586","ECH3937","Pae1","PcaPCC21",0.9805825242718447,0.009708737864077669,0.009708737864077669,103
"Dic586","ECH3937","Pae1","PectoSCC3193",0.981651376146789,0.009174311926605505,0.009174311926605505,109
"Dic586","ECH3937","Pae1","PstDC3000",1.0,0.0,0.0,146
"Dic586","ECH3937","Pae1","Pwa43316",1.0,0.0,0.0,100
"Dic586","ECH3937","Pae1","SCRI1043",1.0,0.0,0.0,109
"Dic586","ECH3937","Pae1","VFI114",0.9861111111111112,0.0,0.013888888888888888,144
"Dic586","ECH3937","Pae1","VchN16961",0.984375,0.0,0.015625,128
"Dic586","ECH3937","Pae1","WPP1692",0.9782608695652174,0.021739130434782608,0.0,92
"Dic586","ECH3937","PcaPC1","PcaPCC21",1.0,0.0,0.0,99
"Dic586","ECH3937","PcaPC1","PectoSCC3193",1.0,0.0,0.0,100
"Dic586","ECH3937","PcaPC1","PstDC3000",1.0,0.0,0.0,108
"Dic586","ECH3937","PcaPC1","Pwa43316",1.0,0.0,0.0,82
"Dic586","ECH3937","PcaPC1","SCRI1043",1.0,0.0,0.0,98
"Dic586","ECH3937","PcaPC1","VFI114",1.0,0.0,0.0,145
"Dic586","ECH3937","PcaPC1","VchN16961",0.9856115107913669,0.007194244604316547,0.007194244604316547,139
"Dic586","ECH3937","PcaPC1","WPP1692",1.0,0.0,0.0,80
"Dic586","ECH3937","PcaPCC21","PectoSCC3193",1.0,0.0,0.0,76
"Dic586","ECH3937","PcaPCC21","PstDC3000",0.9801980198019802,0.009900990099009901,0.009900990099009901,101
"Dic586","ECH3937","PcaPCC21","Pwa43316",1.0,0.0,0.0,79
"Dic586","ECH3937","PcaPCC21","SCRI1043",1.0,0.0,0.0,87
"Dic586","ECH3937","PcaPCC21","VFI114",0.9689922480620154,0.007751937984496124,0.023255813953488372,129
"Dic586","ECH3937","PcaPCC21","VchN16961",0.9454545454545454,0.01818181818181818,0.03636363636363636,110
"Dic586","ECH3937","PcaPCC21","WPP1692",1.0,0.0,0.0,72
"Dic586","ECH3937","PectoSCC3193","PstDC3000",0.989010989010989,0.01098901098901099,0.0,91
"Dic586","ECH3937","PectoSCC3193","Pwa43316",1.0,0.0,0.0,65
"Dic586","ECH3937","PectoSCC3193","SCRI1043",1.0,0.0,0.0,87
"Dic586","ECH3937","PectoSCC3193","VFI114",0.9827586206896551,0.008620689655172414,0.008620689655172414,116
"Dic586","ECH3937","PectoSCC3193","VchN16961",0.9743589743589743,0.017094017094017096,0.008547008547008548,117
"Dic586","ECH3937","PectoSCC3193","WPP1692",1.0,0.0,0.0,78
"Dic586","ECH3937","PstDC3000","Pwa43316",1.0,0.0,0.0,90
"Dic586","ECH3937","PstDC3000","SCRI1043",0.9907407407407407,0.009259259259259259,0.0,108
"Dic586","ECH3937","PstDC3000","VFI114",0.9857142857142858,0.0,0.014285714285714285,140
"Dic586","ECH3937","PstDC3000","VchN16961",0.9844961240310077,0.0,0.015503875968992248,129
"Dic586","ECH3937","PstDC3000","WPP1692",0.989247311827957,0.010752688172043012,0.0,93
"Dic586","ECH3937","Pwa43316","SCRI1043",1.0,0.0,0.0,82
"Dic586","ECH3937","Pwa43316","VFI114",0.9807692307692307,0.0,0.019230769230769232,104
"Dic586","ECH3937","Pwa43316","VchN16961",0.97,0.0,0.03,100
"Dic586","ECH3937","Pwa43316","WPP1692",1.0,0.0,0.0,66
"Dic586","ECH3937","SCRI1043","VFI114",0.976,0.0,0.024,125
"Dic586","ECH3937","SCRI1043","VchN16961",0.9583333333333334,0.008333333333333333,0.03333333333333333,120
"Dic586","ECH3937","SCRI1043","WPP1692",1.0,0.0,0.0,84
"Dic586","ECH3937","VFI114","VchN16961",1.0,0.0,0.0,182
"Dic586","ECH3937","VFI114","WPP1692",0.9906542056074766,0.009345794392523364,0.0,107
"Dic586","ECH3937","VchN16961","WPP1692",0.990990990990991,0.009009009009009009,0.0,111
"Dic586","GBAG","GCDA","Pae1",0.03503184713375796,0.03503184713375796,0.9299363057324841,314
"Dic586","GBAG","GCDA","PcaPC1",0.01607717041800643,0.01607717041800643,0.9678456591639871,311
"Dic586","GBAG","GCDA","PcaPCC21",0.003663003663003663,0.018315018315018316,0.978021978021978,273
"Dic586","GBAG","GCDA","PectoSCC3193",0.010309278350515464,0.01718213058419244,0.9725085910652921,291
"Dic586","GBAG","GCDA","PstDC3000",0.041935483870967745,0.02903225806451613,0.9290322580645162,310
"Dic586","GBAG","GCDA","Pwa43316",0.00749063670411985,0.018726591760299626,0.9737827715355806,267
"Dic586","GBAG","GCDA","SCRI1043",0.006578947368421052,0.019736842105263157,0.9736842105263158,304
"Dic586","GBAG","GCDA","VFI114",0.034759358288770054,0.02406417112299465,0.9411764705882353,374
"Dic586","GBAG","GCDA","VchN16961",0.034031413612565446,0.02356020942408377,0.9424083769633508,382
"Dic586","GBAG","GCDA","WPP1692",0.014598540145985401,0.025547445255474453,0.9598540145985401,274
"Dic586","GBAG","Pae1","PcaPC1",0.07027027027027027,0.10270270270270271,0.827027027027027,185
"Dic586","GBAG","Pae1","PcaPCC21",0.06748466257668712,0.06134969325153374,0.8711656441717791,163
"Dic586","GBAG","Pae1","PectoSCC3193",0.07262569832402235,0.10614525139664804,0.8212290502793296,179
"Dic586","GBAG","Pae1","PstDC3000",0.9916666666666667,0.004166666666666667,0.004166666666666667,240
"Dic586","GBAG","Pae1","Pwa43316",0.07058823529411765,0.1,0.8294117647058824,170
"Dic586","GBAG","Pae1","SCRI1043",0.07894736842105263,0.07894736842105263,0.8421052631578947,190
"Dic586","GBAG","Pae1","VFI114",0.8412017167381974,0.06866952789699571,0.09012875536480687,233
"Dic586","GBAG","Pae1","VchN16961",0.834061135371179,0.06986899563318777,0.09606986899563319,229
"Dic586","GBAG","Pae1","WPP1692",0.08024691358024691,0.09259259259259259,0.8271604938271605,162
"Dic586","GBAG","PcaPC1","PcaPCC21",0.9806451612903225,0.01935483870967742,0.0,155
"Dic586","GBAG","PcaPC1","PectoSCC3193",0.9748427672955975,0.018867924528301886,0.006289308176100629,159
"Dic586","GBAG","PcaPC1","PstDC3000",0.060240963855421686,0.8493975903614458,0.09036144578313253,166
"Dic586","GBAG","PcaPC1","Pwa43316",0.9923076923076923,0.007692307692307693,0.0,130
"Dic586","GBAG","PcaPC1","SCRI1043",0.9629629629629629,0.030864197530864196,0.006172839506172839,162
"Dic586","GBAG","PcaPC1","VFI114",0.04072398190045249,0.8687782805429864,0.09049773755656108,221
"Dic586","GBAG","PcaPC1","VchN16961",0.046511627906976744,0.8744186046511628,0.07906976744186046,215
"Dic586","GBAG","PcaPC1","WPP1692",0.9699248120300752,0.022556390977443608,0.007518796992481203,133
"Dic586","GBAG","PcaPCC21","PectoSCC3193",0.9637681159420289,0.028985507246376812,0.007246376811594203,138
"Dic586","GBAG","PcaPCC21","PstDC3000",0.06832298136645963,0.8757763975155279,0.055900621118012424,161
"Dic586","GBAG","PcaPCC21","Pwa43316",0.9844961240310077,0.015503875968992248,0.0,129
"Dic586","GBAG","PcaPCC21","SCRI1043",0.9863945578231292,0.006802721088435374,0.006802721088435374,147
"Dic586","GBAG","PcaPCC21","VFI114",0.04040404040404041,0.8838383838383839,0.07575757575757576,198
"Dic586","GBAG","PcaPCC21","VchN16961",0.047872340425531915,0.8829787234042553,0.06914893617021277,188
"Dic586","GBAG","PcaPCC21","WPP1692",0.9921259842519685,0.0,0.007874015748031496,127
"Dic586","GBAG","PectoSCC3193","PstDC3000",0.08496732026143791,0.8431372549019608,0.0718954248366013,153
"Dic586","GBAG","PectoSCC3193","Pwa43316",0.9921259842519685,0.0,0.007874015748031496,127
"Dic586","GBAG","PectoSCC3193","SCRI1043",0.9664429530201343,0.020134228187919462,0.013422818791946308,149
"Dic586","GBAG","PectoSCC3193","VFI114",0.06965174129353234,0.8507462686567164,0.07960199004975124,201
"Dic586","GBAG","PectoSCC3193","VchN16961",0.08372093023255814,0.8372093023255814,0.07906976744186046,215
"Dic586","GBAG","PectoSCC3193","WPP1692",0.9645390070921985,0.0070921985815602835,0.028368794326241134,141
"Dic586","GBAG","PstDC3000","Pwa43316",0.05660377358490566,0.10062893081761007,0.8427672955974843,159
"Dic586","GBAG","PstDC3000","SCRI1043",0.08,0.07428571428571429,0.8457142857142858,175
"Dic586","GBAG","PstDC3000","VFI114",0.8202764976958525,0.07834101382488479,0.10138248847926268,217
"Dic586","GBAG","PstDC3000","VchN16961",0.8148148148148148,0.0787037037037037,0.10648148148148148,216
"Dic586","GBAG","PstDC3000","WPP1692",0.06451612903225806,0.09032258064516129,0.8451612903225807,155
"Dic586","GBAG","Pwa43316","SCRI1043",0.9645390070921985,0.0070921985815602835,0.028368794326241134,141
"Dic586","GBAG","Pwa43316","VFI114",0.06077348066298342,0.856353591160221,0.08287292817679558,181
"Dic586","GBAG","Pwa43316","VchN16961",0.05699481865284974,0.8549222797927462,0.08808290155440414,193
"Dic586","GBAG","Pwa43316","WPP1692",0.984,0.008,0.008,125
"Dic586","GBAG","SCRI1043","VFI114",0.0673076923076923,0.8413461538461539,0.09134615384615384,208
"Dic586","GBAG","SCRI1043","VchN16961",0.06451612903225806,0.8433179723502304,0.09216589861751152,217
"Dic586","GBAG","SCRI1043","WPP1692",0.9782608695652174,0.0,0.021739130434782608,138
"Dic586","GBAG","VFI114","VchN16961",0.9967532467532467,0.003246753246753247,0.0,308
"Dic586","GBAG","VFI114","WPP1692",0.08947368421052632,0.08421052631578947,0.8263157894736842,190
"Dic586","GBAG","VchN16961","WPP1692",0.07462686567164178,0.0845771144278607,0.8407960199004975,201
"Dic586","GCDA","Pae1","PcaPC1",0.07567567567567568,0.11351351351351352,0.8108108108108109,185
"Dic586","GCDA","Pae1","PcaPCC21",0.07878787878787878,0.06060606060606061,0.8606060606060606,165
