"t1","t2","t3","t4","CF12_34","CF13_24","CF14_23"
"4","5","3","14",0.8310614780970805,0.11607528889288768,0.05286323301003189
"8","3","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"4","3","15","14",0.880985210304398,0.05950739484780099,0.05950739484780099
"8","9","1","6",0.9972917061014179,0.0013541469492910458,0.0013541469492910458
"4","5","3","6",0.6915349833361828,0.18583853627333657,0.12262648039048077
"8","3","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"8","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"8","13","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"8","13","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"4","5","2","1",0.8310614780970805,0.11607528889288768,0.05286323301003189
"8","9","6","15",0.9972917061014179,0.0013541469492910458,0.0013541469492910458
"4","5","2","15",0.8310614780970805,0.11607528889288768,0.05286323301003189
"8","13","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"8","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"4","5","9","15",0.981430055254555,0.009284972372722532,0.009284972372722532
"4","5","1","15",0.994157552740742,0.0029212236296289754,0.0029212236296289754
"4","13","9","2",0.009145099044331879,0.009145099044331879,0.9817098019113363
"4","5","9","1",0.981430055254555,0.009284972372722532,0.009284972372722532
"4","5","13","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"8","3","2","15",0.01206850123958126,0.01206850123958126,0.9758629975208375
"8","13","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"8","13","9","14",0.016595689455954646,0.9668086210880907,0.016595689455954646
"8","3","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"4","13","9","1",0.027198768549407254,0.027198768549407254,0.9456024629011854
"8","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"4","3","1","14",0.880985210304398,0.05950739484780099,0.05950739484780099
"8","3","2","14",0.007553935660510663,0.007553935660510663,0.9848921286789787
"4","5","2","6",0.6915349833361828,0.18583853627333657,0.12262648039048077
"4","3","13","14",0.9222755104985931,0.03886224475070344,0.03886224475070344
"8","9","6","14",0.9947361892079665,0.002631905396016778,0.002631905396016778
"8","13","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"8","13","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"4","5","13","15",0.981430055254555,0.009284972372722532,0.009284972372722532
"8","13","9","2",0.016595689455954646,0.9668086210880907,0.016595689455954646
"8","9","2","15",0.9972917061014179,0.0013541469492910458,0.0013541469492910458
"4","3","2","15",0.06955132462344193,0.06955132462344193,0.8608973507531161
"4","5","3","15",0.8310614780970805,0.11607528889288768,0.05286323301003189
"4","3","9","6",0.20134148013565853,0.11487500845931979,0.6837835114050218
"8","9","2","6",0.9990573772970271,0.000471311351486448,0.000471311351486448
"8","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"4","3","13","2",0.06955132462344193,0.8608973507531161,0.06955132462344193
"4","5","3","2",0.9311091373618432,0.03444543131907837,0.03444543131907837
"4","5","13","2",0.8310614780970805,0.05286323301003189,0.11607528889288768
"4","3","2","14",0.06955132462344193,0.06955132462344193,0.8608973507531161
"4","5","9","14",0.9883766703883442,0.00581166480582792,0.00581166480582792
"8","9","15","14",0.995508035333943,0.002245982333028489,0.002245982333028489
"8","3","2","6",0.06565066981184597,0.06565066981184597,0.868698660376308
"4","13","9","6",0.003717539319400866,0.003717539319400866,0.9925649213611982
"4","13","2","15",0.062088038609938154,0.8758239227801237,0.062088038609938154
"4","5","3","1",0.8310614780970805,0.11607528889288768,0.05286323301003189
"4","3","2","6",0.04550916372450586,0.04550916372450586,0.9089816725509883
"4","5","9","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"4","3","9","2",0.06955132462344193,0.8608973507531161,0.06955132462344193
"8","13","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"8","13","9","6",0.016595689455954646,0.9668086210880907,0.016595689455954646
"8","13","9","1",0.016595689455954646,0.9668086210880907,0.016595689455954646
"4","2","1","6",0.20134148013565853,0.11487500845931979,0.6837835114050218
"5","3","9","6",0.18583853627333657,0.12262648039048077,0.6915349833361828
"5","1","15","14",0.11487500845931978,0.11487500845931978,0.7702499830813605
"5","3","2","1",0.06832202102283888,0.06832202102283888,0.8633559579543222
"5","13","9","15",0.027198768549407254,0.027198768549407254,0.9456024629011854
"5","3","9","1",0.8746500783951331,0.06267496080243347,0.06267496080243347
"5","3","6","15",0.18583853627333657,0.6915349833361828,0.12262648039048077
"4","9","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","13","2","6",0.12262648039048077,0.18583853627333657,0.6915349833361828
"4","2","6","14",0.20134148013565853,0.6837835114050218,0.11487500845931979
"3","13","2","1",0.01206850123958126,0.9758629975208375,0.01206850123958126
"5","9","2","14",0.03922961203118186,0.9215407759376363,0.03922961203118186
"4","9","2","14",0.03886224475070344,0.9222755104985931,0.03886224475070344
"4","13","6","15",0.025239171678515922,0.9495216566429682,0.025239171678515922
"4","13","2","6",0.11487500845931979,0.20134148013565853,0.6837835114050218
"3","13","2","6",0.06565066981184597,0.868698660376308,0.06565066981184597
"4","9","6","15",0.025239171678515922,0.9495216566429682,0.025239171678515922
"5","3","2","14",0.06832202102283888,0.06832202102283888,0.8633559579543222
"5","9","2","1",0.06267496080243347,0.8746500783951331,0.06267496080243347
"5","3","9","2",0.06832202102283888,0.8633559579543222,0.06832202102283888
"4","6","15","14",0.9516197519415768,0.024190124029211606,0.024190124029211606
"5","3","9","15",0.8746500783951331,0.06267496080243347,0.06267496080243347
"3","9","2","15",0.01206850123958126,0.9758629975208375,0.01206850123958126
"5","3","1","14",0.8798601558998556,0.0600699220500722,0.0600699220500722
"5","9","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","6","15","14",0.9516197519415768,0.024190124029211606,0.024190124029211606
"4","13","1","6",0.025239171678515922,0.025239171678515922,0.9495216566429682
"5","13","6","15",0.025239171678515922,0.9495216566429682,0.025239171678515922
"5","9","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"5","3","13","15",0.8746500783951331,0.06267496080243347,0.06267496080243347
"5","9","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","1","6","14",0.024190124029211606,0.9516197519415768,0.024190124029211606
"5","1","6","15",0.007940709109285621,0.9841185817814287,0.007940709109285621
"4","9","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"3","13","9","6",0.009466541552598531,0.009466541552598531,0.981066916894803
"5","3","13","6",0.18583853627333657,0.12262648039048077,0.6915349833361828
"4","1","6","15",0.007940709109285621,0.9841185817814287,0.007940709109285621
"4","13","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","13","2","14",0.03922961203118186,0.9215407759376363,0.03922961203118186
"4","9","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"5","13","9","2",0.009231548249393848,0.009231548249393848,0.9815369035012123
"5","13","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"5","2","15","14",0.8798601558998556,0.0600699220500722,0.0600699220500722
"4","1","6","14",0.024190124029211606,0.9516197519415768,0.024190124029211606
"3","13","9","1",0.027198768549407254,0.027198768549407254,0.9456024629011854
"4","9","2","15",0.062088038609938154,0.8758239227801237,0.062088038609938154
"4","2","15","14",0.880985210304398,0.05950739484780099,0.05950739484780099
"3","13","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","2","1","6",0.18583853627333657,0.12262648039048077,0.6915349833361828
"5","2","1","15",0.9605626017757436,0.01971869911212818,0.01971869911212818
"4","2","6","15",0.20134148013565853,0.6837835114050218,0.11487500845931979
"5","13","1","6",0.025239171678515922,0.025239171678515922,0.9495216566429682
"4","9","2","6",0.11487500845931979,0.20134148013565853,0.6837835114050218
"5","9","2","6",0.12262648039048077,0.18583853627333657,0.6915349833361828
"5","9","6","14",0.015797742834777,0.968404514330446,0.015797742834777
"5","9","2","15",0.06267496080243347,0.8746500783951331,0.06267496080243347
"4","9","6","14",0.015797742834777,0.968404514330446,0.015797742834777
"5","3","9","14",0.9215407759376363,0.03922961203118186,0.03922961203118186
"3","13","9","2",0.0017775990613262279,0.0017775990613262279,0.9964448018773475
"4","2","1","14",0.880985210304398,0.05950739484780099,0.05950739484780099
"5","3","15","14",0.8798601558998556,0.0600699220500722,0.0600699220500722
"4","13","6","14",0.015797742834777,0.968404514330446,0.015797742834777
"5","3","13","9",0.9815369035012123,0.009231548249393848,0.009231548249393848
"3","13","1","6",0.0642703807330128,0.0642703807330128,0.8714592385339743
"3","13","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","3","1","6",0.18583853627333657,0.12262648039048077,0.6915349833361828
"5","13","9","14",0.05286323301003188,0.05286323301003188,0.8942735339799363
"5","13","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","9","6","15",0.025239171678515922,0.9495216566429682,0.025239171678515922
"5","13","2","1",0.06267496080243347,0.8746500783951331,0.06267496080243347
"4","1","15","14",0.11487500845931978,0.11487500845931978,0.7702499830813605
"4","9","2","1",0.062088038609938154,0.8758239227801237,0.062088038609938154
"3","13","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"5","3","13","1",0.8746500783951331,0.06267496080243347,0.06267496080243347
"4","9","1","6",0.025239171678515922,0.025239171678515922,0.9495216566429682
"5","3","13","14",0.9215407759376363,0.03922961203118186,0.03922961203118186
"3","9","2","6",0.06565066981184597,0.868698660376308,0.06565066981184597
"5","3","6","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","3","2","15",0.06832202102283888,0.06832202102283888,0.8633559579543222
"3","13","6","14",0.040228219834076775,0.9195435603318465,0.040228219834076775
"5","2","6","15",0.18583853627333657,0.6915349833361828,0.12262648039048077
"3","13","2","15",0.01206850123958126,0.9758629975208375,0.01206850123958126
"5","13","9","6",0.003717539319400866,0.003717539319400866,0.9925649213611982
"3","13","6","15",0.0642703807330128,0.8714592385339743,0.0642703807330128
"5","13","6","14",0.015797742834777,0.968404514330446,0.015797742834777
"5","3","13","2",0.06832202102283888,0.8633559579543222,0.06832202102283888
"5","2","6","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","9","1","6",0.025239171678515922,0.025239171678515922,0.9495216566429682
"4","2","1","15",0.9609319148783885,0.019534042560805754,0.019534042560805754
"5","13","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"4","13","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"5","13","9","1",0.027198768549407254,0.027198768549407254,0.9456024629011854
"3","13","2","14",0.007553935660510663,0.9848921286789787,0.007553935660510663
"4","13","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"5","3","2","6",0.04265755656221424,0.04265755656221424,0.9146848868755715
"3","13","9","15",0.027198768549407254,0.027198768549407254,0.9456024629011854
"5","3","1","15",0.9605626017757436,0.01971869911212818,0.01971869911212818
"3","13","9","14",0.05286323301003188,0.05286323301003188,0.8942735339799363
"5","2","1","14",0.8798601558998556,0.0600699220500722,0.0600699220500722
"5","13","2","15",0.06267496080243347,0.8746500783951331,0.06267496080243347
"3","9","2","1",0.01206850123958126,0.9758629975208375,0.01206850123958126
"13","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"9","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"3","6","15","14",0.8768019409559601,0.061599029522019934,0.061599029522019934
"3","2","15","14",0.9768662343161865,0.011566882841906753,0.011566882841906753
"3","9","2","14",0.007553935660510663,0.9848921286789787,0.007553935660510663
"13","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"3","2","6","15",0.868698660376308,0.06565066981184597,0.06565066981184597
"13","9","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"13","9","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"13","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"3","1","15","14",0.11487500845931978,0.11487500845931978,0.7702499830813605
"9","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"3","2","6","14",0.868698660376308,0.06565066981184597,0.06565066981184597
"9","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"9","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"2","1","6","15",0.02022064766009384,0.9595587046798123,0.02022064766009384
"1","6","15","14",0.11487500845931978,0.7702499830813605,0.11487500845931978
"13","9","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"13","9","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"9","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"13","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"3","2","1","15",0.9924060536574469,0.003796973171276543,0.003796973171276543
"2","1","15","14",0.11487500845931978,0.11487500845931978,0.7702499830813605
"13","9","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"2","6","15","14",0.8768019409559601,0.061599029522019934,0.061599029522019934
"13","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"13","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"3","2","1","6",0.868698660376308,0.06565066981184597,0.06565066981184597
"3","9","6","14",0.040228219834076775,0.9195435603318465,0.040228219834076775
"13","9","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"3","9","6","15",0.0642703807330128,0.8714592385339743,0.0642703807330128
"3","9","1","6",0.0642703807330128,0.0642703807330128,0.8714592385339743
"13","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"3","2","1","14",0.9768662343161865,0.011566882841906753,0.011566882841906753
"3","9","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"3","9","1","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"9","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"9","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"3","9","15","14",0.18583853627333657,0.6915349833361828,0.12262648039048077
"13","9","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"9","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"9","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"13","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"13","9","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"3","1","6","14",0.061599029522019934,0.8768019409559601,0.061599029522019934
"3","1","6","15",0.02022064766009384,0.9595587046798123,0.02022064766009384
"13","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"9","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"13","9","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"2","1","6","14",0.061599029522019934,0.8768019409559601,0.061599029522019934
"13","9","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"13","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
